Source,Target,Weight
100089441656893,100078589998620,18
100089441656893,100005968629295,1
100089441656893,100012920975012,2
100089441656893,100094123076091,18
100089441656893,100010574713732,4
100089441656893,100007981214611,1
100089441656893,100023224607339,2
100089441656893,100011715770449,3
100089441656893,100079779367930,18
100089441656893,100079989170790,18
100089441656893,100019552652541,2
100089441656893,100014976528411,2
100089441656893,100079440770802,18
100089441656893,100004297694987,2
100089441656893,100011330460038,2
100089441656893,100008220900883,4
100089441656893,100092296245202,18
100089441656893,100001657913682,1
100089441656893,100028221665425,2
100089441656893,100083295727262,18
100089441656893,100009466671559,1
100089441656893,100041188877434,4
100089441656893,100065340960858,2
100089441656893,100003772572780,3
100089441656893,100088168869967,18
100089441656893,100008028272799,2
100089441656893,100004453693695,2
100089441656893,100002537883844,6
100089441656893,100091257196613,18
100089441656893,100014225087232,2
100089441656893,100009325673884,2
100089441656893,100041498236937,2
100089441656893,100008612223457,3
100089441656893,100060479528651,2
100089441656893,100009791952257,4
100089441656893,100002115140000,2
100089441656893,100011849643689,1
100089441656893,100050422320707,3
100089441656893,100027296823095,1
100089441656893,100083520887636,18
100089441656893,100013653588406,2
100089441656893,100002123869936,2
100089441656893,100082257806963,18
100089441656893,100004787044962,2
100008612223457,100086756088955,3
100008612223457,100006069215765,2
100008612223457,100085040808935,3
100008612223457,100080327048230,3
100008612223457,100038394284854,1
100008612223457,100006833971820,1
100008612223457,100001884645265,1
100008612223457,100035713475971,3
100008612223457,100082469666072,3
100008612223457,100086136287688,3
100008612223457,100081944692856,3
100008612223457,100078589998620,3
100008612223457,100094123076091,3
100008612223457,100011715770449,1
100008612223457,100079779367930,3
100008612223457,100079989170790,3
100008612223457,100079440770802,3
100008612223457,100008220900883,2
100008612223457,100092296245202,3
100008612223457,100001657913682,1
100008612223457,100083295727262,3
100008612223457,100088168869967,3
100008612223457,100002537883844,1
100008612223457,100091257196613,3
100008612223457,100041498236937,2
100008612223457,100089441656893,3
100008612223457,100002115140000,2
100008612223457,100011849643689,1
100008612223457,100083520887636,3
100008612223457,100013653588406,2
100008612223457,100082257806963,3
100060479528651,100086756088955,2
100060479528651,100085040808935,2
100060479528651,100080327048230,2
100060479528651,100001884645265,2
100060479528651,100035713475971,2
100060479528651,100082469666072,2
100060479528651,100086136287688,2
100060479528651,100037971341540,1
100060479528651,100081944692856,2
100060479528651,100078589998620,2
100060479528651,100005968629295,1
100060479528651,100094123076091,2
100060479528651,100007981214611,1
100060479528651,100079779367930,2
100060479528651,100079989170790,2
100060479528651,100019552652541,2
100060479528651,100079440770802,2
100060479528651,100092296245202,2
100060479528651,100083295727262,2
100060479528651,100009466671559,1
100060479528651,100041188877434,2
100060479528651,100088168869967,2
100060479528651,100091257196613,2
100060479528651,100089441656893,2
100060479528651,100027296823095,1
100060479528651,100083520887636,2
100060479528651,100082257806963,2
100009791952257,100086756088955,4
100009791952257,100085040808935,4
100009791952257,100080327048230,4
100009791952257,100006833971820,4
100009791952257,100001884645265,4
100009791952257,100035713475971,2
100009791952257,100082469666072,4
100009791952257,100007811195773,4
100009791952257,100086136287688,4
100009791952257,100037971341540,2
100009791952257,100081944692856,4
100009791952257,100078589998620,4
100009791952257,100012920975012,2
100009791952257,100094123076091,4
100009791952257,100010574713732,2
100009791952257,100079779367930,4
100009791952257,100079989170790,4
100009791952257,100014976528411,2
100009791952257,100079440770802,4
100009791952257,100011330460038,2
100009791952257,100092296245202,4
100009791952257,100083295727262,4
100009791952257,100088168869967,4
100009791952257,100004453693695,2
100009791952257,100002537883844,2
100009791952257,100091257196613,4
100009791952257,100014225087232,2
100009791952257,100089441656893,4
100009791952257,100050422320707,2
100009791952257,100083520887636,4
100009791952257,100082257806963,4
100009791952257,100004787044962,2
100002115140000,100086756088955,2
100002115140000,100006069215765,2
100002115140000,100085040808935,2
100002115140000,100080327048230,2
100002115140000,100035713475971,2
100002115140000,100082469666072,2
100002115140000,100086136287688,2
100002115140000,100081944692856,2
100002115140000,100078589998620,2
100002115140000,100094123076091,2
100002115140000,100079779367930,2
100002115140000,100079989170790,2
100002115140000,100079440770802,2
100002115140000,100008220900883,2
100002115140000,100092296245202,2
100002115140000,100083295727262,2
100002115140000,100088168869967,2
100002115140000,100091257196613,2
100002115140000,100041498236937,2
100002115140000,100089441656893,2
100002115140000,100008612223457,2
100002115140000,100083520887636,2
100002115140000,100013653588406,2
100002115140000,100082257806963,2
100011849643689,100086756088955,1
100011849643689,100085040808935,1
100011849643689,100080327048230,1
100011849643689,100038394284854,1
100011849643689,100006833971820,1
100011849643689,100001884645265,1
100011849643689,100035713475971,1
100011849643689,100082469666072,1
100011849643689,100086136287688,1
100011849643689,100081944692856,1
100011849643689,100078589998620,1
100011849643689,100094123076091,1
100011849643689,100011715770449,1
100011849643689,100079779367930,1
100011849643689,100079989170790,1
100011849643689,100079440770802,1
100011849643689,100092296245202,1
100011849643689,100001657913682,1
100011849643689,100083295727262,1
100011849643689,100088168869967,1
100011849643689,100002537883844,1
100011849643689,100091257196613,1
100011849643689,100089441656893,1
100011849643689,100008612223457,1
100011849643689,100083520887636,1
100011849643689,100082257806963,1
100050422320707,100086756088955,3
100050422320707,100085040808935,3
100050422320707,100080327048230,3
100050422320707,61560427569839,1
100050422320707,100006833971820,2
100050422320707,100001884645265,2
100050422320707,100035713475971,2
100050422320707,100082469666072,3
100050422320707,100007811195773,2
100050422320707,100086136287688,3
100050422320707,100037971341540,2
100050422320707,100081944692856,3
100050422320707,100078589998620,3
100050422320707,100094123076091,3
100050422320707,100079779367930,3
100050422320707,100079989170790,3
100050422320707,100014976528411,2
100050422320707,100079440770802,3
100050422320707,100092296245202,3
100050422320707,100083295727262,3
100050422320707,100003772572780,1
100050422320707,100088168869967,3
100050422320707,100002537883844,2
100050422320707,100091257196613,3
100050422320707,100014225087232,2
100050422320707,100089441656893,3
100050422320707,100009791952257,2
100050422320707,100083520887636,3
100050422320707,100082257806963,3
100050422320707,100004787044962,2
100027296823095,100086756088955,1
100027296823095,100085040808935,1
100027296823095,100080327048230,1
100027296823095,100001884645265,1
100027296823095,100035713475971,1
100027296823095,100082469666072,1
100027296823095,100086136287688,1
100027296823095,100037971341540,1
100027296823095,100081944692856,1
100027296823095,100078589998620,1
100027296823095,100094123076091,1
100027296823095,100079779367930,1
100027296823095,100079989170790,1
100027296823095,100019552652541,1
100027296823095,100079440770802,1
100027296823095,100092296245202,1
100027296823095,100083295727262,1
100027296823095,100009466671559,1
100027296823095,100041188877434,1
100027296823095,100088168869967,1
100027296823095,100091257196613,1
100027296823095,100089441656893,1
100027296823095,100060479528651,1
100027296823095,100083520887636,1
100027296823095,100082257806963,1
100083520887636,100086756088955,18
100083520887636,100006069215765,4
100083520887636,100026907492072,2
100083520887636,100085040808935,18
100083520887636,100080327048230,18
100083520887636,100007096600721,2
100083520887636,61560427569839,1
100083520887636,100038394284854,1
100083520887636,100006833971820,11
100083520887636,100041792267293,2
100083520887636,100001884645265,13
100083520887636,100035713475971,9
100083520887636,100082469666072,18
100083520887636,100009649545320,4
100083520887636,100007811195773,5
100083520887636,100086136287688,18
100083520887636,100037971341540,3
100083520887636,100081944692856,18
100083520887636,100078589998620,18
100083520887636,100005968629295,1
100083520887636,100012920975012,2
100083520887636,100094123076091,18
100083520887636,100010574713732,4
100083520887636,100007981214611,1
100083520887636,100023224607339,2
100083520887636,100011715770449,3
100083520887636,100079779367930,18
100083520887636,100079989170790,18
100083520887636,100019552652541,2
100083520887636,100014976528411,2
100083520887636,100079440770802,18
100083520887636,100004297694987,2
100083520887636,100011330460038,2
100083520887636,100008220900883,4
100083520887636,100092296245202,18
100083520887636,100001657913682,1
100083520887636,100028221665425,2
100083520887636,100083295727262,18
100083520887636,100009466671559,1
100083520887636,100041188877434,4
100083520887636,100065340960858,2
100083520887636,100003772572780,3
100083520887636,100088168869967,18
100083520887636,100008028272799,2
100083520887636,100004453693695,2
100083520887636,100002537883844,6
100083520887636,100091257196613,18
100083520887636,100014225087232,2
100083520887636,100009325673884,2
100083520887636,100041498236937,2
100083520887636,100089441656893,18
100083520887636,100008612223457,3
100083520887636,100060479528651,2
100083520887636,100009791952257,4
100083520887636,100002115140000,2
100083520887636,100011849643689,1
100083520887636,100050422320707,3
100083520887636,100027296823095,1
100083520887636,100013653588406,2
100083520887636,100002123869936,2
100083520887636,100082257806963,18
100083520887636,100004787044962,2
100013653588406,100086756088955,2
100013653588406,100006069215765,2
100013653588406,100085040808935,2
100013653588406,100080327048230,2
100013653588406,100035713475971,2
100013653588406,100082469666072,2
100013653588406,100086136287688,2
100013653588406,100081944692856,2
100013653588406,100078589998620,2
100013653588406,100094123076091,2
100013653588406,100079779367930,2
100013653588406,100079989170790,2
100013653588406,100079440770802,2
100013653588406,100008220900883,2
100013653588406,100092296245202,2
100013653588406,100083295727262,2
100013653588406,100088168869967,2
100013653588406,100091257196613,2
100013653588406,100041498236937,2
100013653588406,100089441656893,2
100013653588406,100008612223457,2
100013653588406,100002115140000,2
100013653588406,100083520887636,2
100013653588406,100082257806963,2
100002123869936,100086756088955,2
100002123869936,100006069215765,2
100002123869936,100026907492072,2
100002123869936,100085040808935,2
100002123869936,100080327048230,2
100002123869936,100006833971820,2
100002123869936,100001884645265,2
100002123869936,100035713475971,2
100002123869936,100082469666072,2
100002123869936,100009649545320,2
100002123869936,100086136287688,2
100002123869936,100081944692856,2
100002123869936,100078589998620,2
100002123869936,100094123076091,2
100002123869936,100023224607339,2
100002123869936,100079779367930,2
100002123869936,100079989170790,2
100002123869936,100079440770802,2
100002123869936,100004297694987,2
100002123869936,100092296245202,2
100002123869936,100083295727262,2
100002123869936,100041188877434,2
100002123869936,100065340960858,2
100002123869936,100088168869967,2
100002123869936,100091257196613,2
100002123869936,100009325673884,2
100002123869936,100089441656893,2
100002123869936,100083520887636,2
100002123869936,100082257806963,2
100082257806963,100086756088955,18
100082257806963,100006069215765,4
100082257806963,100026907492072,2
100082257806963,100085040808935,18
100082257806963,100080327048230,18
100082257806963,100007096600721,2
100082257806963,61560427569839,1
100082257806963,100038394284854,1
100082257806963,100006833971820,11
100082257806963,100041792267293,2
100082257806963,100001884645265,13
100082257806963,100035713475971,9
100082257806963,100082469666072,18
100082257806963,100009649545320,4
100082257806963,100007811195773,5
100082257806963,100086136287688,18
100082257806963,100037971341540,3
100082257806963,100081944692856,18
100082257806963,100078589998620,18
100082257806963,100005968629295,1
100082257806963,100012920975012,2
100082257806963,100094123076091,18
100082257806963,100010574713732,4
100082257806963,100007981214611,1
100082257806963,100023224607339,2
100082257806963,100011715770449,3
100082257806963,100079779367930,18
100082257806963,100079989170790,18
100082257806963,100019552652541,2
100082257806963,100014976528411,2
100082257806963,100079440770802,18
100082257806963,100004297694987,2
100082257806963,100011330460038,2
100082257806963,100008220900883,4
100082257806963,100092296245202,18
100082257806963,100001657913682,1
100082257806963,100028221665425,2
100082257806963,100083295727262,18
100082257806963,100009466671559,1
100082257806963,100041188877434,4
100082257806963,100065340960858,2
100082257806963,100003772572780,3
100082257806963,100088168869967,18
100082257806963,100008028272799,2
100082257806963,100004453693695,2
100082257806963,100002537883844,6
100082257806963,100091257196613,18
100082257806963,100014225087232,2
100082257806963,100009325673884,2
100082257806963,100041498236937,2
100082257806963,100089441656893,18
100082257806963,100008612223457,3
100082257806963,100060479528651,2
100082257806963,100009791952257,4
100082257806963,100002115140000,2
100082257806963,100011849643689,1
100082257806963,100050422320707,3
100082257806963,100027296823095,1
100082257806963,100083520887636,18
100082257806963,100013653588406,2
100082257806963,100002123869936,2
100082257806963,100004787044962,2
100004787044962,100086756088955,2
100004787044962,100085040808935,2
100004787044962,100080327048230,2
100004787044962,100006833971820,2
100004787044962,100001884645265,2
100004787044962,100035713475971,2
100004787044962,100082469666072,2
100004787044962,100007811195773,2
100004787044962,100086136287688,2
100004787044962,100037971341540,2
100004787044962,100081944692856,2
100004787044962,100078589998620,2
100004787044962,100094123076091,2
100004787044962,100079779367930,2
100004787044962,100079989170790,2
100004787044962,100014976528411,2
100004787044962,100079440770802,2
100004787044962,100092296245202,2
100004787044962,100083295727262,2
100004787044962,100088168869967,2
100004787044962,100002537883844,2
100004787044962,100091257196613,2
100004787044962,100014225087232,2
100004787044962,100089441656893,2
100004787044962,100009791952257,2
100004787044962,100050422320707,2
100004787044962,100083520887636,2
100004787044962,100082257806963,2
